a,b,kind_a,kind_b,auc_a,auc_b,deficit,rho,sd_gap,mean_gap,law_rho,law_if,law_if_fpc,r_rho,r_if,r_if_fpc
NAJI:12_blend,SYN:rd40s0a,foreign,synth,0.9694997899300503,0.9691779605091455,0.0003218294209047512,0.988666413750805,6.673313959977666e-05,0.00032558710464143843,8.410797933553178e-05,7.046848337723894e-05,6.738076857078131e-05,0.7934222189972998,0.9469927037103116,0.9903885190872476
NAJI:12_blend,SYN:rd40s0b,foreign,synth,0.9694997899300503,0.9690843874366427,0.0004154024934075462,0.988949033480605,6.590785471735049e-05,0.00041568393993348773,8.324777308320104e-05,6.895928140117875e-05,6.593769523924537e-05,0.7917071205193638,0.9557503120417362,0.9995474436619811
NAJI:12_blend,SYN:iv86s0a,foreign,synth,0.9694997899300503,0.9673277004087414,0.002172089521308873,0.9846660895839323,0.00014984538319320404,0.002169536486606934,0.00010014115633330694,0.00015438161612565276,0.00014761708283203567,1.4963416509238519,0.9706167544666935,1.0150951388444915
NAJI:12_blend,SYN:iv86s0b,foreign,synth,0.9694997899300503,0.9671389428213523,0.0023608471086979943,0.9830560909180778,0.00015843550219232517,0.0023583367356583146,0.00010550269224361029,0.00016206420928851513,0.00015496304810787553,1.501719992381718,0.9776094480569121,1.0224082716934706
NAJI:12_blend,SYN:rd86s0a,foreign,synth,0.9694997899300503,0.9671813486261908,0.0023184413038594975,0.9834383876201921,0.00015602233486827676,0.0023156305850464153,0.00010426737957100677,0.00016013798397007887,0.0001531212241296025,1.4963676608178738,0.9742993573431579,1.0189464965106259
NAJI:12_blend,SYN:rd86s0b,foreign,synth,0.9694997899300503,0.9672795553078654,0.0022202346221849023,0.9844507565291337,0.00015255864719918068,0.0022180626046314276,0.00010088832270587712,0.00015657399372557103,0.00014971339710758273,1.5121536676146325,0.9743549587588083,1.0190046458537934
NAJI:12_blend,STK:s0a,foreign,stackhalf,0.9694997899300503,0.9699188896278209,0.0004190996977706529,0.9860444842331405,7.314493440332592e-05,-0.0004221487903206384,9.288240230809565e-05,7.681531061239221e-05,7.344949712282398e-05,0.7875004584905163,0.9522181687504083,0.995853440371569
NAJI:12_blend,STK:s0b,foreign,stackhalf,0.9694997899300503,0.9698489422056923,0.00034915227564202844,0.990027207414674,7.420424251082656e-05,-0.0003517657302297813,7.845113479302959e-05,8.071571331349134e-05,7.717899602985591e-05,0.9458657635302892,0.9193283372547931,0.9614564366984173
NAJI:12_blend,STK:s1a,foreign,stackhalf,0.9694997899300503,0.9699951526153978,0.0004953626853475557,0.9868900754190658,7.413469019177707e-05,-0.0004981939945588021,8.987409690589337e-05,7.94643453246994e-05,7.59824591837556e-05,0.8248727135406219,0.9329302329095543,0.9756816374222649
NAJI:12_blend,STK:s1b,foreign,stackhalf,0.9694997899300503,0.9697817311143507,0.00028194118430047155,0.9850500882129352,6.903460911608814e-05,-0.0002852722690539314,9.63898079601356e-05,7.190994939938016e-05,6.875907393206732e-05,0.7162023721910423,0.9600147085722075,1.0040072555993562
NAJI:12_blend,STK:s2a,foreign,stackhalf,0.9694997899300503,0.9698956376462755,0.0003958477162252505,0.987764736894093,7.611918893664628e-05,-0.000398989619174769,8.695892308859489e-05,8.067025051014301e-05,7.713552526840084e-05,0.8753464996236793,0.9435843877424863,0.9868240174910573
NAJI:12_blend,STK:s2b,foreign,stackhalf,0.9694997899300503,0.9698705691099355,0.0003707791798852611,0.9872190294591209,7.22902438383164e-05,-0.0003726295748705044,8.891165640074709e-05,7.49663710323487e-05,7.16815724567383e-05,0.8130569912283062,0.9643022977212339,1.0084913229539636
NAJI:12_blend,STK:s3a,foreign,stackhalf,0.9694997899300503,0.9698157168164734,0.0003159268864231235,0.9850508223739529,7.130033778073054e-05,-0.00031804793803644156,9.616406550506007e-05,7.51698885299535e-05,7.187617243603405e-05,0.7414447112469342,0.9485225956177781,0.9919885180889956
BOLT:rankavg_top12,BOLT:rankavg_next12,foreign,foreign,0.969471849165358,0.968584989414142,0.0008868597512160514,0.995596121876745,8.528074208556044e-05,0.0008907932149269472,5.281496179146413e-05,8.706374525465121e-05,8.324887650134876e-05,1.6147080144123738,0.9795207159550087,1.0244071231901701
BOLT:rankavg_top12,OURS:stack_pub74_logit,foreign,ours,0.969471849165358,0.9696413515631959,0.0001695023978378618,0.9879120869796183,8.542742407931345e-05,-0.0001662653191753424,8.658413645536207e-05,9.268838699497628e-05,8.862706353241539e-05,0.9866405969568691,0.9216626467341978,0.9638977156009273
BOLT:rankavg_top12,OURS:blend160origm_logit,foreign,ours,0.969471849165358,0.9699635759958649,0.0004917268305069111,0.9889640048733128,8.245385447658802e-05,-0.0004908356927523838,8.242992112055138e-05,8.759817849960397e-05,8.375989250550935e-05,1.0002903479187082,0.9412736187997424,0.9844073578671865
BOLT:rankavg_top12,OURS:stack_pub149_hybrid,foreign,ours,0.969471849165358,0.9700183101166489,0.0005464609512908503,0.9954847435061676,8.02672328170799e-05,-0.0005457857746086963,5.269012176687594e-05,8.224564680540855e-05,7.864189248522163e-05,1.523382944002618,0.9759450613476294,1.0206676146834044
BOLT:rankavg_top12,OURS:blend159_hybrid,foreign,ours,0.969471849165358,0.9700244514017536,0.0005526022363956384,0.995332816236031,8.046839278564528e-05,-0.0005533298809081231,5.357313601157601e-05,8.306078445019299e-05,7.942131327539991e-05,1.5020287923458089,0.9687892224747501,1.0131838604407677
BOLT:rankavg_top12,OURS:w14a_repro159av_rescale,foreign,ours,0.969471849165358,0.9700271740621013,0.0005553248967432589,0.9955340791162058,8.148736053362074e-05,-0.0005557829457801492,5.245765116285108e-05,8.467740789230164e-05,8.096710119076757e-05,1.5533932367777767,0.9623270546644718,1.0064255646454154
BOLT:rankavg_top12,OURS:blend159_rankraw,foreign,ours,0.969471849165358,0.9700325394457389,0.00056069028038086,0.9959508957738832,7.974866486158706e-05,-0.0005616039187975391,4.990342096894929e-05,8.329220887528733e-05,7.96425973854244e-05,1.59806007911177,0.9574564768836183,1.0013317932820467
BOLT:rankavg_top12,OURS:blend156,foreign,ours,0.969471849165358,0.9700416046775031,0.0005697555121451092,0.9952841795370578,7.913787811994306e-05,-0.0005697482407080946,5.3859568458078556e-05,8.26710656735445e-05,7.904867079129159e-05,1.4693373969667025,0.9572621022262678,1.0011285114317356
BOLT:rankavg_top12,OURS:blend160orig_h3,foreign,ours,0.969471849165358,0.970046331122863,0.0005744819575049798,0.9962630533493195,7.931411570858931e-05,-0.0005750254571625568,4.7944824821504866e-05,8.26471950622024e-05,7.902584611760202e-05,1.6542789759660204,0.9596709924504452,1.0036477887317816
BOLT:rankavg_top12,OURS:w16h_h3av6,foreign,ours,0.969471849165358,0.9700487290113214,0.0005768798459634406,0.996277555767356,7.924817801516909e-05,-0.0005775113560860043,4.785033723870943e-05,8.244809875113855e-05,7.883547360188781e-05,1.656167596475366,0.9611886655430575,1.0052350089931013
BOLT:rankavg_top12,OURS:w16n_finegrid,foreign,ours,0.969471849165358,0.9700556964750705,0.0005838473097125041,0.99620842794034,8.184506960900703e-05,-0.0005845820462201344,4.8300162377056376e-05,8.45695685785301e-05,8.086398706803027e-05,1.6945092020619215,0.9677839320299578,1.0121325026943253
BOLT:rankavg_top12,SYN:iv16s0a,foreign,synth,0.969471849165358,0.9691870409336699,0.0002848082316880829,0.9952622136750839,8.148663114286106e-05,0.000288594775023633,5.434701032074509e-05,8.630497512047327e-05,8.25233533687482e-05,1.4993765188175652,0.9441707274593815,0.9874372261479167
BOLT:rankavg_top12,SYN:iv16s0b,foreign,synth,0.969471849165358,0.9692906053011139,0.0001812438642441183,0.9953993344436042,8.058223722453359e-05,0.0001863409457896327,5.365291735265951e-05,8.601378955678286e-05,8.22449266716226e-05,1.5019171594131262,0.936852540037623,0.9797836837556244
BOLT:rankavg_top12,SYN:rd16s0a,foreign,synth,0.969471849165358,0.9692899839659375,0.00018186519942053891,0.996030568814389,7.83931412222679e-05,0.00018646037140231385,4.9783936736172246e-05,8.202160439961832e-05,7.842766693684736e-05,1.5746673799163142,0.9557621043393378,0.9995597763400604
BOLT:rankavg_top12,SYN:rd16s0b,foreign,synth,0.969471849165358,0.9692475740203867,0.00022427514497125323,0.9952488571049055,8.091847627575778e-05,0.00022859630025159005,5.4443872334941065e-05,8.677919732102904e-05,8.29767965935118e-05,1.4862733454730002,0.9324639864599088,0.9751940252907405
BOLT:rankavg_top12,SYN:iv24s0a,foreign,synth,0.969471849165358,0.9691399966837544,0.0003318524816036117,0.9956234907229751,8.120227185275892e-05,0.0003383765176809068,5.228887252434591e-05,8.648267899613211e-05,8.269327080057088e-05,1.5529551113375186,0.9389426044074172,0.9819695250486855
BOLT:rankavg_top12,SYN:iv24s0b,foreign,synth,0.969471849165358,0.9691464441379899,0.0003254050273681086,0.9963410348536842,8.116825944239169e-05,0.0003332639551480608,4.791805326547211e-05,8.624833928142974e-05,8.246919914007018e-05,1.693897266500148,0.941099389491296,0.9842251445237281
BOLT:rankavg_top12,SYN:rd24s0a,foreign,synth,0.969471849165358,0.9692243444524757,0.0002475047128822627,0.9964232560943178,7.709123443937901e-05,0.0002536272640261837,4.724712593241142e-05,8.102563796873577e-05,7.747534072848682e-05,1.6316597659222822,0.9514424862550929,0.9950422123285148
BOLT:rankavg_top12,SYN:rd24s0b,foreign,synth,0.969471849165358,0.9690397111971055,0.0004321379682524773,0.9956108722753682,8.694427902489569e-05,0.0004404194727728751,5.252055931888233e-05,9.279907018177953e-05,8.873289691830992e-05,1.6554332275291908,0.9369089459041435,0.9798426744135168
BOLT:rankavg_top12,SYN:iv40s0a,foreign,synth,0.969471849165358,0.9690568461491886,0.0004150030161693685,0.9958129604892748,8.371146111089781e-05,0.00042122579550193413,5.120306295985219e-05,8.920627892014479e-05,8.529753085221507e-05,1.6348916699873037,0.938403239371011,0.9814054436808346
BOLT:rankavg_top12,SYN:iv40s0b,foreign,synth,0.969471849165358,0.9692238766636352,0.00024797250172281515,0.9967218983579703,7.352445213029132e-05,0.0002537350571136113,4.5183324295684095e-05,7.9715354007102e-05,7.62224694284445e-05,1.627247513908895,0.9223373971812366,0.964603386397944
BOLT:rankavg_top12,SYN:rd40s0a,foreign,synth,0.969471849165358,0.9691779605091455,0.00029388865621249316,0.9969019971884381,7.569554257186076e-05,0.0003016787854219353,4.393504830866993e-05,8.139383877849951e-05,7.782740809763184e-05,1.7228965367251767,0.9299910620735586,0.9726077794715104
BOLT:rankavg_top12,SYN:rd40s0b,foreign,synth,0.969471849165358,0.9690843874366427,0.00038746172871528817,0.9959229057934059,8.270637494474707e-05,0.0003917756207139846,5.0520244914524687e-05,8.877302032774438e-05,8.488325633477507e-05,1.637093705398265,0.9316611583046331,0.9743544076414494
BOLT:rankavg_top12,SYN:iv86s0a,foreign,synth,0.969471849165358,0.9673277004087414,0.002144148756616615,0.9942758462196092,0.00014239604459126873,0.002145628167387431,6.113181822721928e-05,0.0001457059356273061,0.00013932154429002196,2.329327815214011,0.9772837597741827,1.022067658788268
BOLT:rankavg_top12,SYN:iv86s0b,foreign,synth,0.969471849165358,0.9671389428213523,0.0023329063440057363,0.9939797940685535,0.00014864007331477644,0.0023344284164388113,6.283314117927224e-05,0.0001513266177101383,0.00014469594516375469,2.3656317434565994,0.9822467161692079,1.0272580420035828
BOLT:rankavg_top12,SYN:rd86s0a,foreign,synth,0.969471849165358,0.9671813486261908,0.0022905005391672395,0.9941708205890435,0.00014709569267045097,0.0022917222658269125,6.180549469850998e-05,0.00015025040775216736,0.00014366689145582388,2.379977595648906,0.9790036171687468,1.023866328420431
BOLT:rankavg_top12,SYN:rd86s0b,foreign,synth,0.969471849165358,0.9672795553078654,0.0021922938574926443,0.9942543267460447,0.00014419201661041282,0.0021941542854119244,6.127487453001723e-05,0.00014702662662052803,0.00014058436661715248,2.3531997040610224,0.9807204308820111,1.0256618148950012
BOLT:rankavg_top12,STK:s0a,foreign,stackhalf,0.969471849165358,0.9699188896278209,0.00044704046246291096,0.9963853365541447,7.143356681081705e-05,-0.0004460571095401416,4.722905508481613e-05,7.52077310544268e-05,7.191235681607839e-05,1.5124919751736159,0.9498168048590849,0.9933420342975842
BOLT:rankavg_top12,STK:s0b,foreign,stackhalf,0.969471849165358,0.9698489422056923,0.0003770930403342865,0.9958931168105496,6.988575770049643e-05,-0.00037567404944928445,5.0299250452644234e-05,7.59397133879378e-05,7.261226590803617e-05,1.3893995849161314,0.9202794504041021,0.9624511344819776
BOLT:rankavg_top12,STK:s1a,foreign,stackhalf,0.969471849165358,0.9699951526153978,0.0005233034500398137,0.9958809353188661,7.554338778759672e-05,-0.0005221023137783053,5.0332434077094424e-05,7.832543167134531e-05,7.489344926583332e-05,1.500888823931832,0.9644809632786693,1.008678175836934
BOLT:rankavg_top12,STK:s1b,foreign,stackhalf,0.969471849165358,0.9697817311143507,0.0003098819489927296,0.9961054933244883,7.341107159864831e-05,-0.00030918058827343457,4.915343532082905e-05,7.594962222241278e-05,7.262174056749479e-05,1.493508462216067,0.966575862400862,1.0108690734342827
BOLT:rankavg_top12,STK:s2a,foreign,stackhalf,0.969471849165358,0.9698956376462755,0.00042378848091750854,0.9964551251062722,7.502755889829602e-05,-0.00042289793839427216,4.676519344204172e-05,7.78127545168156e-05,7.440323606632446e-05,1.6043461680807793,0.964206438445542,1.0083910709396433
BOLT:rankavg_top12,STK:s2b,foreign,stackhalf,0.969471849165358,0.9698705691099355,0.00039871994457751914,0.9964011730610223,7.1681691327949e-05,-0.00039653789409000757,4.7138113550611623e-05,7.487279970982752e-05,7.159210114523143e-05,1.5206737378445412,0.9573796038849116,1.0012513975883433
BOLT:rankavg_top12,STK:s3a,foreign,stackhalf,0.969471849165358,0.9698157168164734,0.00034386765111538153,0.9967285114366283,7.113324749469131e-05,-0.0003419562572559447,4.4946080436226405e-05,7.251593407690566e-05,6.933850620245123e-05,1.5826351664995937,0.9809326515638899,1.025883760561554
BOLT:rankavg_next12,OURS:stack_pub74_logit,foreign,ours,0.968584989414142,0.9696413515631959,0.0010563621490539132,0.9880513498783701,0.00011917038050387668,-0.0010570585341022896,8.701200695103004e-05,0.00012483842174807163,0.00011936838145810526,1.3695854707838795,0.9545969809228023,0.9983412612970876
BOLT:rankavg_next12,OURS:blend160origm_logit,foreign,ours,0.968584989414142,0.9699635759958649,0.0013785865817229626,0.9895882880216438,0.00012206577057895266,-0.001381628907679331,8.093087289595564e-05,0.00012437903533377425,0.00011892912396052824,1.5082720130286973,0.981401489820098,1.0263740832688337
BOLT:rankavg_next12,OURS:stack_pub149_hybrid,foreign,ours,0.968584989414142,0.9700183101166489,0.0014333207025069017,0.9928937585501945,0.00012539875355992107,-0.0014365789895356437,6.681671256452639e-05,0.00012584399272165615,0.00012032989136729224,1.876757307370079,0.9964619752432691,1.0421247134442826
BOLT:rankavg_next12,OURS:blend159_hybrid,foreign,ours,0.968584989414142,0.9700244514017536,0.0014394619876116899,0.9927470883299724,0.000125225729534438,-0.0014441230958350704,6.750759084368676e-05,0.00012620564646454357,0.00012067569854213667,1.8549873868910103,0.9922355539743551,1.037704616979802
BOLT:rankavg_next12,OURS:w14a_repro159av_rescale,foreign,ours,0.968584989414142,0.9700271740621013,0.0014421846479593103,0.9906343272555225,0.00012491095174548515,-0.0014465761607070965,7.678828547225082e-05,0.00012619168048589826,0.00012066234451023667,1.6266928083792749,0.9898509257069745,1.0352107134375137
BOLT:rankavg_next12,OURS:blend159_rankraw,foreign,ours,0.968584989414142,0.9700325394457389,0.0014475500315969114,0.9933219056960475,0.00012691232523968847,-0.0014523971337244864,6.478188430465494e-05,0.0001286143444885853,0.0001229788547381628,1.9590712218688755,0.986766489728151,1.0319849335879776
BOLT:rankavg_next12,OURS:blend156,foreign,ours,0.968584989414142,0.9700416046775031,0.0014566152633611607,0.9929413806638557,0.00012359681716294412,-0.001460541455635042,6.660705364167062e-05,0.0001250507998892042,0.00011957145383445454,1.8556115366979637,0.9883728634479083,1.0336649191709475
BOLT:rankavg_next12,OURS:blend160orig_h3,foreign,ours,0.968584989414142,0.970046331122863,0.0014613417087210312,0.9929152756326742,0.00012471303446590136,-0.001465818672089504,6.672996253511588e-05,0.00012634155046875766,0.00012080564764586251,1.8689210922345798,0.9871102104033542,1.0323444052176536
BOLT:rankavg_next12,OURS:w16h_h3av6,foreign,ours,0.968584989414142,0.9700487290113214,0.001463739597179492,0.9929193484131129,0.00012474735504212954,-0.0014683045710129515,6.670889739057023e-05,0.00012618549945892638,0.00012065643431708417,1.870025737522735,0.9886029343865699,1.033905533079939
BOLT:rankavg_next12,OURS:w16n_finegrid,foreign,ours,0.968584989414142,0.9700556964750705,0.0014707070609285555,0.9928440478292949,0.00012635635043542956,-0.0014753752611470817,6.707306720703211e-05,0.00012791712218760242,0.00012231218259973434,1.8838612232449397,0.9877985704690585,1.0330643092923109
BOLT:rankavg_next12,SYN:iv16s0a,foreign,synth,0.968584989414142,0.9691870409336699,0.0006020515195279685,0.9959756407542064,9.288228136103845e-05,-0.0006021984399033143,5.062690806299732e-05,9.674110972731483e-05,9.250220826977822e-05,1.8346425826649513,0.9601118037910327,1.00410880019374
BOLT:rankavg_next12,SYN:iv16s0b,foreign,synth,0.968584989414142,0.9692906053011139,0.0007056158869719331,0.9946291471509897,9.638441053208479e-05,-0.0007044522691373145,5.8592401119062076e-05,9.936419954742559e-05,9.501036226484978e-05,1.644998475761863,0.9700114424620452,1.0144620884973024
BOLT:rankavg_next12,SYN:rd16s0a,foreign,synth,0.968584989414142,0.9692899839659375,0.0007049945517955125,0.9955268659773836,9.447086657462192e-05,-0.0007043328435246334,5.3416149314282216e-05,9.650852985645903e-05,9.227981934211445e-05,1.768582494009216,0.9788861846215272,1.0237435145422693
BOLT:rankavg_next12,SYN:rd16s0b,foreign,synth,0.968584989414142,0.9692475740203867,0.0006625846062447982,0.9956894842691387,9.249955632879569e-05,-0.0006621969146753571,5.2415286576770885e-05,9.672812696788766e-05,9.248979437541797e-05,1.7647438823655908,0.9562839602952738,1.0001055462761448
BOLT:rankavg_next12,SYN:iv24s0a,foreign,synth,0.968584989414142,0.9691399966837544,0.0005550072696124397,0.9967835965913918,8.66371075454015e-05,-0.0005524166972460404,4.5307578749571554e-05,8.93983411289867e-05,8.548117747869192e-05,1.9121990169518996,0.9691131451801639,1.0135226268613078
BOLT:rankavg_next12,SYN:iv24s0b,foreign,synth,0.968584989414142,0.9691464441379899,0.0005614547238479428,0.9957210758543693,9.047154976930814e-05,-0.0005575292597788864,5.237417834120149e-05,9.219124884701931e-05,8.815170846743019e-05,1.7274075247522571,0.9813463956805184,1.0263164644475957
BOLT:rankavg_next12,SYN:rd24s0a,foreign,synth,0.968584989414142,0.9692243444524757,0.0006393550383337887,0.9960047838824218,9.027086976971024e-05,-0.0006371659509007635,5.047125813084134e-05,9.300038550348487e-05,8.892539121436229e-05,1.788559927230121,0.9706504901135882,1.0151304204229425
BOLT:rankavg_next12,SYN:rd24s0b,foreign,synth,0.968584989414142,0.9690397111971055,0.00045472178296357413,0.9965584718593885,8.865213395660436e-05,-0.0004503737421540721,4.700482070587107e-05,8.998649592398153e-05,8.604356111781736e-05,1.8860221701799067,0.9851715309761099,1.0303168860621092
BOLT:rankavg_next12,SYN:iv40s0a,foreign,synth,0.968584989414142,0.9690568461491886,0.0004718567350466829,0.9974230830764236,8.55472218690375e-05,-0.00046956741942501306,4.060014524125397e-05,8.97278294057927e-05,8.579622858043625e-05,2.1070668925123113,0.9534079051678775,0.9970976963029873
BOLT:rankavg_next12,SYN:iv40s0b,foreign,synth,0.968584989414142,0.9692238766636352,0.0006388872494932363,0.9959266120155925,8.538044905043324e-05,-0.0006370581578133359,5.090873705186227e-05,8.933529315001683e-05,8.542089207057433e-05,1.6771276208139596,0.955730328293182,0.999526544160793
BOLT:rankavg_next12,SYN:rd40s0a,foreign,synth,0.968584989414142,0.9691779605091455,0.0005929710950035583,0.9966252353592007,8.600610489709697e-05,-0.000589114429505012,4.63487805662276e-05,8.909728670720282e-05,8.519331434684564e-05,1.855628213868608,0.9653055449346701,1.0095405438382434
BOLT:rankavg_next12,SYN:rd40s0b,foreign,synth,0.968584989414142,0.9690843874366427,0.0004993980225007633,0.9970603828451462,8.578844784402518e-05,-0.0004990175942129626,4.335817390603725e-05,9.102894349515656e-05,8.704033180414669e-05,1.9785991916988894,0.9424304462963451,0.985617196830793
BOLT:rankavg_next12,SYN:iv86s0a,foreign,synth,0.968584989414142,0.9673277004087414,0.0012572890054005637,0.9951883357102712,0.00014530343770310778,0.0012548349524604838,5.663683874889113e-05,0.00015081470697026543,0.00014420646479694135,2.5655287426499,0.963456685505849,1.0076069606706681
BOLT:rankavg_next12,SYN:iv86s0b,foreign,synth,0.968584989414142,0.9671389428213523,0.0014460465927896848,0.9933699029753942,0.00015314173550499385,0.0014436352015118642,6.663043186196828e-05,0.00015745674791255046,0.00015055747168854586,2.298375250249654,0.972595570118385,1.017164633461659
BOLT:rankavg_next12,SYN:rd86s0a,foreign,synth,0.968584989414142,0.9671813486261908,0.001403640787951188,0.9940836617971838,0.00015080215334878832,0.0014009290508999652,6.291889944801715e-05,0.00015606978233442264,0.00014923127872742904,2.396770361080128,0.9662482454524928,1.0105264434825925
BOLT:rankavg_next12,SYN:rd86s0b,foreign,synth,0.968584989414142,0.9672795553078654,0.0013054341062765928,0.994653988632861,0.00014790801502176943,0.0013033610704849769,5.972614760752541e-05,0.000152452988660199,0.00014577296196152794,2.4764365516039617,0.9701877039054981,1.0146464270980853
BOLT:rankavg_next12,STK:s0a,foreign,stackhalf,0.968584989414142,0.9699188896278209,0.0013339002136789624,0.9921225119523184,0.00011842715631737628,-0.0013368503244670887,7.047545827024519e-05,0.00012096808968772113,0.00011566763558772109,1.6804027845162142,0.9789950111892792,1.0238573280730927
BOLT:rankavg_next12,STK:s0b,foreign,stackhalf,0.968584989414142,0.9698489422056923,0.001263952791550338,0.993954238840923,0.00011177694351742431,-0.0012664672643762317,6.168839882721158e-05,0.00011516690634917635,0.0001101206424748054,1.8119605248712989,0.9705647834155243,1.0150407862267772
BOLT:rankavg_next12,STK:s1a,foreign,stackhalf,0.968584989414142,0.9699951526153978,0.0014101632012558651,0.9932286519824908,0.00012143600739240144,-0.0014128955287052525,6.523229840981373e-05,0.00012330393478846997,0.00011790113105417223,1.8615932651873608,0.984851031726822,1.0299816999771192
BOLT:rankavg_next12,STK:s1b,foreign,stackhalf,0.968584989414142,0.9697817311143507,0.001196741700208781,0.9930967823113014,0.00011298558542099944,-0.0011999738032003819,6.614695214326423e-05,0.00011592238650842091,0.00011084301978917678,1.7080996442026515,0.9746657985926805,1.0193297298819342
BOLT:rankavg_next12,STK:s2a,foreign,stackhalf,0.968584989414142,0.9698956376462755,0.00131064823213356,0.9930337465871225,0.00011909632307106277,-0.0013136911533212193,6.626606611733774e-05,0.00012067307776180157,0.0001153855501879319,1.7972445030942106,0.986933666398638,1.032159771107275
BOLT:rankavg_next12,STK:s2b,foreign,stackhalf,0.968584989414142,0.9698705691099355,0.0012855796957935706,0.9937989746957836,0.00011530152413367216,-0.0012873311090169548,6.254476042333136e-05,0.00011872134349992843,0.00011351933499060844,1.843504129734594,0.9711945698604874,1.015699432552271
BOLT:rankavg_next12,STK:s3a,foreign,stackhalf,0.968584989414142,0.9698157168164734,0.001230727402331433,0.9928286218924353,0.00011496405919346074,-0.001232749472182892,6.726476104534207e-05,0.00011699257696844842,0.0001118663177552724,1.709127593807482,0.9826611411804806,1.027691457986176
OURS:stack_pub74_logit,OURS:blend160origm_logit,ours,ours,0.9696413515631959,0.9699635759958649,0.0003222244326690493,0.9981588918800967,5.8595531508150755e-05,-0.0003245703735770414,3.36744390059566e-05,6.088571164708343e-05,5.8217884778325646e-05,1.7400596190417879,0.9623855897060476,1.0064867820475283
OURS:stack_pub74_logit,OURS:stack_pub149_hybrid,ours,ours,0.9696413515631959,0.9700183101166489,0.00037695855345298845,0.9937415551530666,6.535007214439651e-05,-0.0003795204554333539,6.204443686330182e-05,6.664503142874055e-05,6.372484866820418e-05,1.0532785121150792,0.9805693049191723,1.0255037636049067
OURS:stack_pub74_logit,OURS:blend159_hybrid,ours,ours,0.9696413515631959,0.9700244514017536,0.00038309983855777663,0.9932602430821365,6.588391808181467e-05,-0.00038706456173278074,6.439073355908129e-05,6.801295040686296e-05,6.503282959345022e-05,1.023189431773802,0.968696662733904,1.0130870591620416
OURS:stack_pub74_logit,OURS:w14a_repro159av_rescale,ours,ours,0.9696413515631959,0.9700271740621013,0.0003858224989053971,0.9895370019770856,6.362813567702992e-05,-0.0003895176266048068,8.030876653678896e-05,6.652802005416243e-05,6.361296437649338e-05,0.7922937734061979,0.9564110825067148,1.000238493846109
OURS:stack_pub74_logit,OURS:blend159_rankraw,ours,ours,0.9696413515631959,0.9700325394457389,0.0003911878825429982,0.9934432750870418,6.62975422995144e-05,-0.00039533859962219664,6.351494894728863e-05,6.933955761780539e-05,6.630130890761853e-05,1.043810054142294,0.9561287175343928,0.9999431895362823
OURS:stack_pub74_logit,OURS:blend156,ours,ours,0.9696413515631959,0.9700416046775031,0.0004002531143072474,0.9951676758222444,6.124258029169297e-05,-0.00040348292153275227,5.4531054227509436e-05,6.36452165305368e-05,6.085647654319354e-05,1.1230771375917716,0.9622495394026815,1.0063444972570075
OURS:stack_pub74_logit,OURS:blend160orig_h3,ours,ours,0.9696413515631959,0.970046331122863,0.00040497955966711796,0.9929104921405986,6.392587365389353e-05,-0.0004087601379872144,6.605002048680638e-05,6.657147880341717e-05,6.365451889541546e-05,0.9678403304456635,0.960259180101196,1.0042629300038213
OURS:stack_pub74_logit,OURS:w16h_h3av6,ours,ours,0.9696413515631959,0.9700487290113214,0.00040737744812557874,0.9928255087416251,6.374325871470664e-05,-0.00041124603691066185,6.6442824454294e-05,6.635409276004851e-05,6.344665804788836e-05,0.9593700935840801,0.9606530066685828,1.0046748036215623
OURS:stack_pub74_logit,OURS:w16n_finegrid,ours,ours,0.9696413515631959,0.9700556964750705,0.0004143449118746423,0.992636994557686,6.511389404808803e-05,-0.000418316727044792,6.732062033492965e-05,6.739011622852654e-05,6.443728611617972e-05,0.9672206483561375,0.9662232044129496,1.0105002549407247
OURS:stack_pub74_logit,SYN:iv16s0a,ours,synth,0.9696413515631959,0.9691870409336699,0.0004543106295259447,0.9921732802474921,6.489112790290601e-05,0.0004548600941989754,6.986487656222914e-05,7.151889627758725e-05,6.838515556976409e-05,0.9288090253062571,0.9073284303919233,0.9489066356909345
OURS:stack_pub74_logit,SYN:iv16s0b,ours,synth,0.9696413515631959,0.9692906053011139,0.0003507462620819801,0.994615372037196,6.106924440770324e-05,0.00035260626496497514,5.805528932375019e-05,6.394915462913204e-05,6.114709699789605e-05,1.0519152538736907,0.9549656248291224,0.9987267982616496
OURS:stack_pub74_logit,SYN:rd16s0a,ours,synth,0.9696413515631959,0.9692899839659375,0.0003513675972584007,0.993276327800891,5.9354564453911984e-05,0.0003527256905776563,6.480512933378054e-05,6.385675112171721e-05,6.105874233138625e-05,0.9158930020524259,0.9294955257084154,0.9720895352179854
OURS:stack_pub74_logit,SYN:rd16s0b,ours,synth,0.9696413515631959,0.9692475740203867,0.00039377754280911503,0.9940261591754088,6.284081079306386e-05,0.0003948616194269324,6.106014551098183e-05,6.73114163518455e-05,6.436203462894669e-05,1.0291624801608403,0.9335832493047954,0.976364578207435
OURS:stack_pub74_logit,SYN:iv24s0a,ours,synth,0.9696413515631959,0.9691399966837544,0.0005013548794414735,0.9919659076389689,6.918435634170813e-05,0.0005046418368562491,7.085895719763557e-05,7.505847647589955e-05,7.176964211963689e-05,0.9763671253126581,0.9217394169187869,0.9639780037690698
