file,cv,pred,act,resid_e6
w36_ad199stdcorr.csv,0.9701400059625016,0.9712123851051568,0.97118,-32.385105156795824
w36_ad199std.csv,0.970132324956614,0.9711992298153556,0.97117,-29.229815355580335
w34_ad195stdcorr.csv,0.9701247948837451,0.9711841483283392,0.97117,-14.148328339236294
w36_ad199std_rescale.csv,0.970121937254448,0.9712008624991828,0.97116,-40.862499182781065
w37_cal_om_xgb2.csv,0.9687331699655732,0.9697643634046272,0.96993,165.63659537272014
w37_cal_ram_hgb.csv,0.9680258266201603,0.9694535429567624,0.96945,-3.542956762414562
w37_cal_omid_tabm.csv,0.967507719941522,0.9687530033159896,0.96949,736.9966840103937
w37_cal_dm_cat.csv,0.96670012544794,0.9680864980953916,0.96813,43.50190460844505
w37_cal_mkt_realmlp.csv,0.958133734907274,0.9612896304713872,0.96285,1560.3695286128261
