order,file,member,role,oof_auc,n_distinct,md5,es_mechanism,offset_line,pred_H0,pred_H1,pred_lb,sep_steps
1,w37_cal_mkt_realmlp.csv,mkt_realmlp,CLEAN-ANCHOR,0.958133734907274,281845,fd8e31f6e49f8ef0efbb3d7af3b12d15,none -- max_epochs=512 reached on all 5 folds,0.0031558955641131092,0.9612896304713872,0.9610166826590425,0.9612896304713872,27.294781234460384
2,w37_cal_om_xgb2.csv,om_xgb2,DIRTY,0.9687331699655732,225424,a5099f43fb2c20a45a69bf10002d7b47,XGB early stopping on the scored fold,0.001304141251398605,0.9700373112169718,0.9697643634046271,0.9697643634046271,27.294781234460384
3,w37_cal_omid_tabm.csv,omid_tabm,DIRTY,0.967507719941522,225330,d23e3d5d4e3b7fea076085654e992f66,NN 'New best epoch!' + 'Restoring best model' per fold,0.0015182311868122966,0.9690259511283342,0.9687530033159897,0.9687530033159897,27.294781234460384
4,w37_cal_dm_cat.csv,dm_cat,DIRTY,0.96670012544794,225157,f6bc79f01587a9e953b30c64ea70e87d,CatBoost od_type + best-iteration on the scored fold,0.0016593204597961375,0.9683594459077361,0.9680864980953916,0.9680864980953916,27.294781234460384
5,w37_cal_ravi_realmlp1c.csv,ravi_realmlp1c,DIRTY,0.9646676404795624,213370,de4cd00ffe64bffba1df39fda408f7e5,RealMLP additive patience 15 on the scored fold,0.002014401913196212,0.9666820423927587,0.966409094580414,0.966409094580414,27.294781234460384
6,w37_cal_dkv_xgb.csv,dkv_xgb,DIRTY,0.964465926639254,245040,e682b439d0c7fdd8926c9be9d6f4c235,XGB early_stopping_rounds=150 -- the MILDEST form here,0.002049641949261438,0.9665155685885154,0.9662426207761707,0.9662426207761707,27.294781234460384
7,w37_cal_ram_hgb.csv,ram_hgb,CLEAN-AUDIT,0.9680258266201603,296302,1d6f119ef18dcdbd133afed6c0551650,none -- audits the title-LB the whole line rests on,0.0014277163366021028,0.9694535429567624,0.9691805951444179,0.9694535429567624,27.294781234460384
